"TOA5","HC_CR300Series","CR300","13298","CR310.Std.10.04","CPU:221025_KIHS_Hydro_mod_WS500.CR300","4478","Hour1_HongCheon_AWS"
"TIMESTAMP","RECORD","Air_Temp_Avg","RH_Avg","Air_Press_Avg","WS_avg_Avg","WS_max_Max","WD_VCT","HI_NeutronCts_Tot"
"TS","RN","DegC","%","hPa","m/s","m/s","Deg",""
"","","Avg","Avg","Avg","Avg","Max","WVc","Tot"
"2024-02-07 16:00:00",11281,-0.297,78.11,969.5367,0.783,2.3,97.4,1017
"2024-02-07 17:00:00",11282,-0.487,78.56,969.5067,0.633,2.3,100.3,977
"2024-02-07 18:00:00",11283,-1.23,80.8,969.61,0.167,1.3,343.6,984
"2024-02-07 19:00:00",11284,-1.953,84.1,969.94,0.547,1,248.7,1012
"2024-02-07 20:00:00",11285,-2.353,85.2,970.0733,0.493,1.2,232.7,985
"2024-02-07 21:00:00",11286,-2.697,85.7,970.28,0.667,1.1,244.5,955
"2024-02-07 22:00:00",11287,-2.497,85,970.2933,0.2,0.9,268.3,1030
"2024-02-07 23:00:00",11288,-2.487,84.9,970.3033,0.277,0.8,271.2,941
"2024-02-08 00:00:00",11289,-3.08,86.4,970.2167,0.203,0.8,302.4,996
"2024-02-08 01:00:00",11290,-3.583,88.8,969.86,0.163,0.7,304.3,1048
"2024-02-08 02:00:00",11291,-3.903,88.7,969.5733,0.57,1.1,252.2,1032
"2024-02-08 03:00:00",11292,-4.573,90.3,969.54,0.69,1.4,247.2,963
"2024-02-08 04:00:00",11293,-4.487,90.8,969.1367,0.79,1.5,245.8,987
"2024-02-08 05:00:00",11294,-5.493,92.7,968.95,0.107,1,345.7,972
"2024-02-08 06:00:00",11295,-5.54,93.2,969.01,0.08,0.6,341.4,1013
"2024-02-08 07:00:00",11296,-5.607,93.7,968.9434,0.02,0.6,351.6,1002
"2024-02-08 08:00:00",11297,-5.11,93.3,969.45,0.347,1.3,304.2,1025
"2024-02-08 09:00:00",11298,-4.65,92.4,970.0034,0.067,0.9,7.608,960
"2024-02-08 10:00:00",11299,-3.587,89.2,970.1934,0.56,1.8,36.81,1035
"2024-02-08 11:00:00",11300,-2.263,80.6,970.0667,0.733,2.4,55.62,1038
"2024-02-08 12:00:00",11301,-1.437,76.69,969.8333,0.767,1.8,49.17,988
"2024-02-08 13:00:00",11302,-0.207,64.08,969.2067,0.897,3.7,68.11,927
"2024-02-08 14:00:00",11303,0.26,58.25,968.52,1,3.7,120.3,1045
"2024-02-08 15:00:00",11304,0.66,56.81,967.9233,0.89,3.3,85.5,999
"2024-02-08 16:00:00",11305,0.92,53.37,967.8367,0.617,2.2,27.33,997
"2024-02-08 17:00:00",11306,0.86,55.44,967.79,0.427,1.4,348.5,990
"2024-02-08 18:00:00",11307,0.493,61.2,967.8367,0.62,1.1,250.5,1065
"2024-02-08 19:00:00",11308,-0.203,66.79,968.3267,0.59,1.2,243,989
"2024-02-08 20:00:00",11309,-0.563,69.03,968.8234,0.477,1.4,231.2,1047
"2024-02-08 21:00:00",11310,-0.917,70.03,969.1333,0.587,1.3,237.7,1028
"2024-02-08 22:00:00",11311,-0.88,69.2,969.1467,0.677,1.3,250.7,1035
"2024-02-08 23:00:00",11312,-1.353,70.77,969.1234,0.76,1.6,239.7,1026
"2024-02-09 00:00:00",11313,-1.68,72.25,969.0634,0.567,1.5,231.1,1014
"2024-02-09 01:00:00",11314,-2.217,74.91,968.8167,0.457,1.5,277.3,996
"2024-02-09 02:00:00",11315,-3.01,78.77,968.91,0.037,0.8,348.8,1049
"2024-02-09 03:00:00",11316,-2.697,77.59,969.0034,0.557,1.4,251.2,1017
"2024-02-09 04:00:00",11317,-3.207,80,968.9567,0.147,1,276.3,1019
"2024-02-09 05:00:00",11318,-3.61,83.4,968.9567,0.233,1.1,284.7,999
"2024-02-09 06:00:00",11319,-3.933,85.3,969.07,0.317,1.1,281.3,934
"2024-02-09 07:00:00",11320,-4.137,85.8,969.28,0.527,1.8,224.7,1032
"2024-02-09 08:00:00",11321,-4.21,86.4,969.2967,0.54,1.7,214.9,971
"2024-02-09 09:00:00",11322,-3.85,85.8,969.4534,0.623,1.7,169.4,994
"2024-02-09 10:00:00",11323,-2.697,80.8,969.6467,0.387,2,42.88,945
"2024-02-09 11:00:00",11324,-1.57,73.82,969.8834,0.84,2.2,53.43,1025
"2024-02-09 12:00:00",11325,-0.48,69.36,969.7,0.98,3,69.43,1000
"2024-02-09 13:00:00",11326,0.73,63.12,969.0433,0.963,2.9,73.22,987
"2024-02-09 14:00:00",11327,1.557,57.63,968.3033,1.047,3,74.17,1018
"2024-02-09 15:00:00",11328,1.567,53.9,967.82,1.037,3.7,70.47,1047
"2024-02-09 16:00:00",11329,1.527,55.58,967.8,0.847,3.4,72.09,1021
"2024-02-09 17:00:00",11330,1.257,60.44,967.7833,0.59,2.1,38.08,1027
"2024-02-09 18:00:00",11331,0.65,60.03,967.9667,0.31,1.6,2.779,1034
"2024-02-09 19:00:00",11332,-0.143,60.37,968.4633,0.447,1.6,234.2,1006
"2024-02-09 20:00:00",11333,-0.887,62.01,968.9033,0.443,1.6,224.4,988
"2024-02-09 21:00:00",11334,-1.227,63.1,969.3067,0.537,1.8,203.8,989
"2024-02-09 22:00:00",11335,-1.68,65.18,969.7333,0.52,1.4,203.1,1017
"2024-02-09 23:00:00",11336,-2.117,67.81,969.93,0.853,1.8,176.5,964
"2024-02-10 00:00:00",11337,-2.493,70.54,970,0.673,1.5,227.3,987
"2024-02-10 01:00:00",11338,-3.43,74.27,970.0933,0.86,1.5,257.7,932
"2024-02-10 02:00:00",11339,-3.807,75.83,970.1133,0.57,1.6,222.1,936
"2024-02-10 03:00:00",11340,-4.32,79.08,970.3167,0.553,1.4,220.3,991
"2024-02-10 04:00:00",11341,-4.563,81.7,970.1234,0.58,1.2,242.9,954
"2024-02-10 05:00:00",11342,-4.69,83.5,969.6033,0.51,1.4,219.6,1007
"2024-02-10 06:00:00",11343,-4.92,86,969.7367,0.563,1.4,232.5,982
"2024-02-10 07:00:00",11344,-4.927,87.8,969.7933,0.75,1.5,244.7,996
"2024-02-10 08:00:00",11345,-4.163,86.9,970.2433,0.95,1.5,264,970
"2024-02-10 09:00:00",11346,-3.673,87.5,970.7133,0.587,1.6,96.2,1010
"2024-02-10 10:00:00",11347,-3.41,91.7,971.04,0.55,1.3,53.23,1021
"2024-02-10 11:00:00",11348,-2.483,90.1,971.19,0.6,1.5,62.3,974
"2024-02-10 12:00:00",11349,-2.227,91.1,971.3567,0.577,1.3,84.5,981
"2024-02-10 13:00:00",11350,-1.623,89.9,970.8633,0.573,1.8,99.6,984
"2024-02-10 14:00:00",11351,-0.027,83.3,970.02,0.74,2.3,74.04,972
"2024-02-10 15:00:00",11352,0.973,74.97,969.3933,0.93,2.9,106.2,1000
"2024-02-10 16:00:00",11353,1.96,63.98,969.2733,0.897,2.9,96.7,1020
"2024-02-10 17:00:00",11354,1.59,59.67,969.4534,0.623,2.9,57.66,1009
"2024-02-10 18:00:00",11355,0.957,56.34,969.7433,0.457,1.7,322.6,962
"2024-02-10 19:00:00",11356,0.25,50.41,970.2367,0.503,1.5,233.1,1006
"2024-02-10 20:00:00",11357,-0.143,50.58,970.7733,0.553,1.5,205.1,1039
"2024-02-10 21:00:00",11358,-0.79,52.79,971.1333,0.413,1.2,224.3,991
"2024-02-10 22:00:00",11359,-1.233,55.05,971.3,0.6,1.4,217,1023
"2024-02-10 23:00:00",11360,-1.42,62.49,971.4833,0.51,1.3,226,974
"2024-02-11 00:00:00",11361,-2.33,64.49,971.3766,1.133,1.7,251.7,995
"2024-02-11 01:00:00",11362,-2.863,66,971.1766,0.977,1.6,253.5,1000
"2024-02-11 02:00:00",11363,-3.627,69.03,971.0067,0.713,1.5,249.3,1005
"2024-02-11 03:00:00",11364,-4.017,71.88,970.8467,0.547,1.6,235.6,995
"2024-02-11 04:00:00",11365,-4.36,76.23,970.7633,0.63,1.5,237.2,951
"2024-02-11 05:00:00",11366,-4.573,81.4,970.6234,0.597,1.6,210.7,1019
"2024-02-11 06:00:00",11367,-5.023,85.3,970.6066,0.63,1.5,230.7,956
"2024-02-11 07:00:00",11368,-5.397,89.2,970.39,0.57,1.2,228.4,993
"2024-02-11 08:00:00",11369,-5.197,91.4,970.4733,0.243,1.2,25.46,975
"2024-02-11 09:00:00",11370,-4.437,89.7,970.9067,0.533,1,73.89,1019
"2024-02-11 10:00:00",11371,-3.717,84.4,971.5133,0.8,2.1,88.7,913
"2024-02-11 11:00:00",11372,-2.28,72.83,971.34,1.05,4.1,94.7,982
"2024-02-11 12:00:00",11373,-0.91,52.4,971.0833,1.313,5,90,957
"2024-02-11 13:00:00",11374,-0.047,51.9,970.1833,1.483,4.8,85.2,1024
"2024-02-11 14:00:00",11375,0.733,50.32,969.1367,1.603,4.7,64.29,957
"2024-02-11 15:00:00",11376,1.323,49.1,968.6833,1.34,4.8,58.15,941
"2024-02-11 16:00:00",11377,1.163,52.85,969.01,1.34,5.1,69.95,951
"2024-02-11 17:00:00",11378,1.067,55.57,969.24,1.1,6.2,49.19,968
"2024-02-11 18:00:00",11379,0.47,63.11,970.04,1.16,5.8,42.59,983
"2024-02-11 19:00:00",11380,-0.623,77.05,971.0867,0.49,2.4,2.943,991
"2024-02-11 20:00:00",11381,-0.75,76.92,972.0467,0.51,1.9,166.1,930
"2024-02-11 21:00:00",11382,-0.897,78.01,972.78,0.31,1.3,275.6,931
"2024-02-11 22:00:00",11383,-1.507,79.79,973.4933,0.457,2.2,234.8,967
"2024-02-11 23:00:00",11384,-1.533,78.55,974.08,0.723,2.2,193.9,954
"2024-02-12 00:00:00",11385,-1.813,78.62,974.4933,0.437,1.4,248.2,969
"2024-02-12 01:00:00",11386,-2.057,79.44,974.7733,0.98,1.5,248,951
"2024-02-12 02:00:00",11387,-2.11,80,975.0067,0.85,1.5,247,930
"2024-02-12 03:00:00",11388,-2.657,82.4,975.2967,0.713,1.5,239.7,905
"2024-02-12 04:00:00",11389,-3.003,84.9,975.42,0.697,1.4,221.8,990
"2024-02-12 05:00:00",11390,-3.243,89.2,975.67,0.777,1.5,242,930
"2024-02-12 06:00:00",11391,-3.36,91,975.9366,0.563,1.5,227.3,925
"2024-02-12 07:00:00",11392,-3.797,92.7,976.1667,0.85,1.8,199.1,956
"2024-02-12 08:00:00",11393,-3.68,92.9,976.8467,0.603,1.5,195.7,898
"2024-02-12 09:00:00",11394,-3.1,91.5,977.7733,0.323,1.3,31.41,947
"2024-02-12 10:00:00",11395,-2.05,86.6,978.1467,0.807,1.9,87.4,910
"2024-02-12 11:00:00",11396,-0.75,79.04,978.35,0.963,3.7,72.06,959
"2024-02-12 12:00:00",11397,0.75,66.86,978.2333,1.037,3.1,59.89,987
"2024-02-12 13:00:00",11398,2.36,58.14,977.6934,1.077,3.3,71.25,947
"2024-02-12 14:00:00",11399,3.56,55.39,976.9533,0.863,3,75.04,903
"2024-02-12 15:00:00",11400,4.243,49.96,976.0767,0.873,2.7,52.91,966
"2024-02-12 16:00:00",11401,4.647,47.5,975.6066,0.64,2.3,10.43,1005
"2024-02-12 17:00:00",11402,4.33,46.1,975.4033,0.587,1.7,318.3,983
"2024-02-12 18:00:00",11403,4.063,43.05,975.5433,0.463,1.7,329.5,941
"2024-02-12 19:00:00",11404,3.25,43.39,976.0233,0.54,1.7,243.9,930
"2024-02-12 20:00:00",11405,2.333,47.86,976.3667,0.743,1.7,255.1,919
"2024-02-12 21:00:00",11406,2.077,49.91,976.3933,0.84,1.5,254.6,883
"2024-02-12 22:00:00",11407,1.793,51.47,976.4467,1.14,1.8,264,913
"2024-02-12 23:00:00",11408,1.737,52.6,976.4467,1.003,1.7,255.7,886
"2024-02-13 00:00:00",11409,1.55,54.55,976.21,0.513,1.4,246.7,958
"2024-02-13 01:00:00",11410,1.397,56.39,976.0733,0.517,1.4,233.4,968
"2024-02-13 02:00:00",11411,1.74,57.71,976.08,0.473,1.3,241.6,889
"2024-02-13 03:00:00",11412,1.973,59.79,975.9733,0.4,1.2,262.7,924
"2024-02-13 04:00:00",11413,1.683,66.43,975.7633,0.577,1.3,265.4,933
"2024-02-13 05:00:00",11414,1.587,70.81,975.54,0.567,1.4,259.7,957
"2024-02-13 06:00:00",11415,1.657,72.96,975.2466,0.697,1.4,263.3,885
"2024-02-13 07:00:00",11416,2.213,74.14,974.9933,0.61,1.3,282.1,922
"2024-02-13 08:00:00",11417,2.53,76.02,974.9366,0.653,1.4,278,923
"2024-02-13 09:00:00",11418,3.59,75.4,975.3834,0.43,1.2,316.1,918
"2024-02-13 10:00:00",11419,5.22,73.82,975.3834,0.583,2,54.47,935
"2024-02-13 11:00:00",11420,6.357,71.38,975.2233,0.93,2.5,64.04,977
"2024-02-13 12:00:00",11421,7.173,68.84,974.81,1.033,3.1,78.02,959
"2024-02-13 13:00:00",11422,7.533,67.82,973.9033,0.887,3.4,70.76,934
"2024-02-13 14:00:00",11423,8.85,62.93,973.1133,1.233,5.5,74.96,942
"2024-02-13 15:00:00",11424,9.1,62.59,972.64,1.087,3.9,55.15,1016
"2024-02-13 16:00:00",11425,9.32,61.99,972.5333,0.98,4.5,47.57,940
"2024-02-13 17:00:00",11426,9.13,62.11,972.4867,0.757,2.9,2.118,960
"2024-02-13 18:00:00",11427,8.7,64.29,972.68,0.573,2.1,332.5,959
"2024-02-13 19:00:00",11428,7.993,67.56,972.9333,0.273,1.6,330.8,944
"2024-02-13 20:00:00",11429,7.497,70.52,973.2967,0.793,1.5,251.4,938
"2024-02-13 21:00:00",11430,6.787,74.23,973.2833,0.72,1.8,246.4,932
"2024-02-13 22:00:00",11431,6.373,78.06,973.5667,0.407,1.6,248.5,925
"2024-02-13 23:00:00",11432,6.537,78.44,973.88,0.63,1.6,243.6,930
"2024-02-14 00:00:00",11433,6.687,78.88,973.95,0.66,1.5,251.3,959
"2024-02-14 01:00:00",11434,7.273,78.32,973.75,0.633,1.8,234.7,925
"2024-02-14 02:00:00",11435,7.583,78.86,973.32,0.393,1.2,247.2,894
"2024-02-14 03:00:00",11436,7.947,79.59,972.88,0.58,1.3,252.5,953
"2024-02-14 04:00:00",11437,8.31,78.45,972.4,0.513,1.3,254.2,957
"2024-02-14 05:00:00",11438,8.52,77.45,972.0533,0.537,1.1,259.9,971
"2024-02-14 06:00:00",11439,8.7,77.05,971.9667,0.65,1.2,265.1,965
"2024-02-14 07:00:00",11440,8.48,77.76,971.7767,0.807,1.7,271.8,973
"2024-02-14 08:00:00",11441,8.8,76.8,971.95,0.753,1.4,265.5,960
"2024-02-14 09:00:00",11442,9.27,75.61,972.18,0.71,1.6,269.3,976
"2024-02-14 10:00:00",11443,9.93,74.44,971.97,0.503,1.7,302.7,966
"2024-02-14 11:00:00",11444,10.59,74.37,971.7333,0.123,1.7,10.61,1042
"2024-02-14 12:00:00",11445,11.12,74.25,971.2466,0.487,2.7,53.65,956
"2024-02-14 13:00:00",11446,12.39,71.98,970.25,1.053,2.7,68.85,946
"2024-02-14 14:00:00",11447,12.68,71.73,969.4167,0.777,2.2,73.36,1013
"2024-02-14 15:00:00",11448,13.32,69.44,968.7567,0.777,2.4,67.68,1012
"2024-02-14 16:00:00",11449,13.6,67.95,968.1033,0.7,2.5,54.6,994
"2024-02-14 17:00:00",11450,13.28,66.23,968.13,0.577,3,359.2,1048
"2024-02-14 18:00:00",11451,12.68,69.17,968.24,0.48,2.2,341.9,1000
"2024-02-14 19:00:00",11452,12.17,72.94,968.6467,0.27,1.2,270.5,970
"2024-02-14 20:00:00",11453,11.34,77.2,968.7167,0.513,1.2,235.2,950
"2024-02-14 21:00:00",11454,11.16,79.93,969.29,0.407,1.3,241.7,1048
"2024-02-14 22:00:00",11455,10.75,82.4,969.4467,0.31,1.4,256.5,963
"2024-02-14 23:00:00",11456,10.08,85.5,969.3067,0.517,1.1,268,980
"2024-02-15 00:00:00",11457,9.61,88.7,968.78,0.47,1.2,289.9,992
"2024-02-15 01:00:00",11458,9.82,89.1,968.6033,0.46,1.3,268.1,994
"2024-02-15 02:00:00",11459,9.85,89.1,968.1266,0.273,1.3,343.1,1025
"2024-02-15 03:00:00",11460,9.52,90.4,967.4867,0.447,3.3,11.42,998
"2024-02-15 04:00:00",11461,9.6,89.8,966.94,0.373,2.3,1.952,1031
"2024-02-15 05:00:00",11462,9.46,90.8,966.3033,0.303,1.2,356.1,989
"2024-02-15 06:00:00",11463,9.22,92.4,966.0367,0.137,1.1,0,955
"2024-02-15 07:00:00",11464,8.64,98.6,965.5433,0.123,0.9,345.2,1025
"2024-02-15 08:00:00",11465,8.35,99.6,964.64,0.11,0.8,343.8,1018
"2024-02-15 09:00:00",11466,8.18,99.3,964.2466,0.02,0.8,353.6,968
"2024-02-15 10:00:00",11467,8.1,99.6,963.77,0.287,1.3,3.236,1009
"2024-02-15 11:00:00",11468,7.36,99.5,963.6333,0.643,4,28.06,988
"2024-02-15 12:00:00",11469,3.967,98.1,964.1334,1.073,3.4,102.9,1034
"2024-02-15 13:00:00",11470,1.26,99.1,964.1433,0.853,2.1,94,1046
"2024-02-15 14:00:00",11471,-0.05,99.8,964.5566,0.627,2.2,108.3,972
"2024-02-15 15:00:00",11472,-0.243,100,964.9133,0.347,2.6,18.15,1024
"2024-02-15 16:00:00",11473,-0.513,100,965.6166,0.34,3.1,356,993
"2024-02-15 17:00:00",11474,-0.903,99.9,967.1667,0.11,2.1,0,902
"2024-02-15 18:00:00",11475,-1.353,99.4,967.66,0.183,2.2,353.5,988
"2024-02-15 19:00:00",11476,-1.333,98.9,968.75,0,1,0,1001
"2024-02-15 20:00:00",11477,-1.6,98.9,970.12,0,0.8,0,1038
"2024-02-15 21:00:00",11478,-2.187,98.7,970.7433,0.01,0.9,0.213,940
"2024-02-15 22:00:00",11479,-2.79,98.5,971.51,0,0.9,0,950
"2024-02-15 23:00:00",11480,-3.647,97.8,972.21,0,0.6,0,1001
"2024-02-16 00:00:00",11481,-3.98,96.7,972.64,0.073,0.7,346,959
"2024-02-16 01:00:00",11482,-4.523,96.2,972.6066,0,0.7,359.6,985
"2024-02-16 02:00:00",11483,-4.567,96.2,972.63,0.06,0.6,343,890
"2024-02-16 03:00:00",11484,-4.667,95.1,973.0467,0.02,0.5,353.6,977
"2024-02-16 04:00:00",11485,-5.18,95.1,973.36,0,0.6,355.9,981
"2024-02-16 05:00:00",11486,-5.29,94.8,973.27,0,0.6,355.9,962
"2024-02-16 06:00:00",11487,-5.27,95.2,973.4333,0,0.5,358,950
"2024-02-16 07:00:00",11488,-5.03,95.4,973.6367,0,0.6,0,894
"2024-02-16 08:00:00",11489,-4.793,96.1,973.9267,0,0.4,0,994
"2024-02-16 09:00:00",11490,-4.127,96.4,974.21,0,0.5,0,947
"2024-02-16 10:00:00",11491,-3.313,96.3,974.41,0,0.4,0,962
"2024-02-16 11:00:00",11492,-1.65,97.2,974.3766,0,1.5,0,968
"2024-02-16 12:00:00",11493,-0.873,92.8,974.1967,0.01,1.1,0,969
"2024-02-16 13:00:00",11494,-0.35,90.9,973.5133,0.12,1.3,356.1,978
"2024-02-16 14:00:00",11495,0.073,88.9,972.42,0.413,1.7,35.42,952
"2024-02-16 15:00:00",11496,0.337,88.3,971.6266,0.407,2.4,30.43,963
"2024-02-16 16:00:00",11497,0.427,88.7,971.2933,0.373,2.4,14.53,977
"2024-02-16 17:00:00",11498,0.313,87.5,971,0.377,1.3,343.9,1007
"2024-02-16 18:00:00",11499,0.047,86.9,970.9167,0.553,1.1,255.2,1011
"2024-02-16 19:00:00",11500,-0.467,87.9,970.96,0.663,1.1,256.2,948
"2024-02-16 20:00:00",11501,-0.923,89.1,970.9467,0.477,0.9,264.8,960
"2024-02-16 21:00:00",11502,-1.123,88.7,970.9867,0.32,0.8,279.1,938
"2024-02-16 22:00:00",11503,-1.367,88.9,971.0933,0.283,1,279.6,1008
"2024-02-16 23:00:00",11504,-1.47,88.7,970.95,0.207,0.9,315,990
"2024-02-17 00:00:00",11505,-1.877,89.9,970.8234,0.17,1,323.1,970
"2024-02-17 01:00:00",11506,-1.983,90.6,970.6033,0.137,0.7,316.1,979
"2024-02-17 02:00:00",11507,-2.177,91.4,970.29,0,0.6,355.9,972
"2024-02-17 03:00:00",11508,-2.577,93.5,970.1533,0.047,0.6,351.6,964
"2024-02-17 04:00:00",11509,-2.83,93.9,969.97,0,0.6,0,999
"2024-02-17 05:00:00",11510,-2.763,93.7,970.03,0.227,1.5,330.1,983
"2024-02-17 06:00:00",11511,-2.213,91.8,970.16,0.297,1.5,323,956
"2024-02-17 07:00:00",11512,-1.76,88.8,970.3,0.693,1.6,245.7,977
"2024-02-17 08:00:00",11513,-1.473,87.6,970.6733,0.737,1.5,256.3,1032
"2024-02-17 09:00:00",11514,-0.937,89.6,971.0067,0.137,0.9,291.8,1003
"2024-02-17 10:00:00",11515,-0.773,91.1,971.21,0.087,1,0,1012
"2024-02-17 11:00:00",11516,1.23,86.7,971.4,0.707,2.3,64.56,994
"2024-02-17 12:00:00",11517,2.38,82.9,971.1866,0.843,3.2,53.99,947
"2024-02-17 13:00:00",11518,3.877,74.82,970.4533,0.76,2.8,56.6,958
"2024-02-17 14:00:00",11519,5.193,65.3,969.65,0.663,2.9,29.39,969
"2024-02-17 15:00:00",11520,5.97,60.03,969.21,0.683,2.7,2.985,962
"2024-02-17 16:00:00",11521,6.543,57.93,969.3367,0.56,1.8,279.6,1027
"2024-02-17 17:00:00",11522,6.69,56.58,969.3834,0.573,1.7,249.5,919
"2024-02-17 18:00:00",11523,6.373,56.83,969.55,0.8,1.5,256.4,1023
"2024-02-17 19:00:00",11524,5.447,55.9,969.9633,0.89,1.4,254.7,1042
"2024-02-17 20:00:00",11525,5.06,53.8,970.33,0.84,1.5,248,995
"2024-02-17 21:00:00",11526,4.333,57.28,970.3933,0.24,1.5,308.1,971
"2024-02-17 22:00:00",11527,4.093,58.95,970.76,0.29,1,290.9,985
"2024-02-17 23:00:00",11528,3.553,64,970.9133,0.09,0.8,336.2,1006
"2024-02-18 00:00:00",11529,3.077,66.66,970.7433,0.013,0.7,355.9,976
"2024-02-18 01:00:00",11530,2.4,69.38,970.6066,0.027,0.8,0,987
"2024-02-18 02:00:00",11531,2.047,70.91,970.4233,0.11,0.6,321,1014
"2024-02-18 03:00:00",11532,1.693,71.8,970.22,0.01,0.7,353.7,971
"2024-02-18 04:00:00",11533,1.243,72.93,970.11,0,0.5,358,1081
"2024-02-18 05:00:00",11534,0.577,75.54,969.9266,0,0.5,0,1049
"2024-02-18 06:00:00",11535,0.29,77.22,969.61,0,0.5,0,992
"2024-02-18 07:00:00",11536,0.183,78.61,969.46,0,0.6,0,985
"2024-02-18 08:00:00",11537,-0.16,81.8,969.7167,0,0.5,0,951
"2024-02-18 09:00:00",11538,0.25,80.8,970.4266,0,0.4,0,1055
"2024-02-18 10:00:00",11539,2.423,77.1,970.5034,0,0.5,0,986
"2024-02-18 11:00:00",11540,5.4,69.01,970.2433,0.057,1,0,1017
"2024-02-18 12:00:00",11541,8.87,51.93,969.8533,0.33,1.9,10.74,1018
"2024-02-18 13:00:00",11542,10.37,34.34,969.0333,0.57,2.6,27.44,1037
"2024-02-18 14:00:00",11543,10.82,32.63,968.2233,0.407,1.9,9.65,1030
"2024-02-18 15:00:00",11544,10.69,34.4,967.8,0.25,1.2,8.51,1053
"2024-02-18 16:00:00",11545,10.9,36.48,967.38,0.253,2.5,0,1038
"2024-02-18 17:00:00",11546,10.98,43.95,966.92,0.203,1.4,358.1,1074
"2024-02-18 18:00:00",11547,10.46,46.88,967.0133,0.463,1.6,296.1,1004
"2024-02-18 19:00:00",11548,9.44,63.37,966.9366,0.827,3.3,273.7,1041
"2024-02-18 20:00:00",11549,8.87,78.42,966.6733,0.903,2.2,262.7,1024
"2024-02-18 21:00:00",11550,8.96,86,966.0067,1.183,2.1,266.1,1015
"2024-02-18 22:00:00",11551,8.82,95.2,965.6567,0.86,2.5,247.2,1009
"2024-02-18 23:00:00",11552,9.2,98.3,964.78,1.113,2.7,270.3,970
"2024-02-19 00:00:00",11553,9.94,98.8,963.92,1.103,3,261,1024
"2024-02-19 01:00:00",11554,10.42,99.2,962.4667,0.893,3.4,272,1034
"2024-02-19 02:00:00",11555,10.67,99.8,961.5367,0.753,2.1,279.7,975
"2024-02-19 03:00:00",11556,10.8,100,961.0034,0.613,1.9,317.1,1031
"2024-02-19 04:00:00",11557,10.67,100,960.4467,0.46,1.4,22.46,1003
"2024-02-19 05:00:00",11558,10.02,100,959.8867,0.14,1,0.709,1027
"2024-02-19 06:00:00",11559,10,100,959.41,0,0.8,351.4,1062
"2024-02-19 07:00:00",11560,9.24,100,959.11,0,0.6,0,983
"2024-02-19 08:00:00",11561,9.82,100,959.0067,0.03,0.7,357.2,1058
"2024-02-19 09:00:00",11562,10.56,100,959.0633,0.093,0.8,348.5,1039
"2024-02-19 10:00:00",11563,10.37,100,958.9567,0,0.8,0,1072
"2024-02-19 11:00:00",11564,9.75,100,959.03,0.103,0.9,357,1088
"2024-02-19 12:00:00",11565,11.12,100,959.0533,0.163,1.1,27.03,1023
"2024-02-19 13:00:00",11566,10.85,100,958.7933,0.067,0.7,350.9,1115
"2024-02-19 14:00:00",11567,10.94,100,958.41,0.07,1,0.677,1018
"2024-02-19 15:00:00",11568,10.73,100,958.8533,0.217,1,14.83,1101
"2024-02-19 16:00:00",11569,10.47,100,959.3533,0.37,1.5,19.37,1078
"2024-02-19 17:00:00",11570,10.32,100,960.1467,0.36,2.4,3,979
"2024-02-19 18:00:00",11571,10.08,100,960.71,0.4,2.1,19.42,977
"2024-02-19 19:00:00",11572,9.64,100,962.2933,0.637,2.6,74.29,1061
"2024-02-19 20:00:00",11573,9.15,100,962.8467,0.563,2.3,174.4,1082
"2024-02-19 21:00:00",11574,8.75,100,963.3533,0.517,1.8,170.9,1057
"2024-02-19 22:00:00",11575,8.68,100,964.7033,0.43,2.8,17.92,1065
"2024-02-19 23:00:00",11576,8.03,100,965.4333,0.62,3.9,51.31,1036
"2024-02-20 00:00:00",11577,7.033,100,965.32,0.62,2,92,1002
"2024-02-20 01:00:00",11578,5.867,100,966.71,0.64,1.4,66.66,1010
"2024-02-20 02:00:00",11579,5.573,100,967.2267,0.17,1.2,12.94,1013
"2024-02-20 03:00:00",11580,5.28,100,968.06,0.41,1.3,64.33,1015
"2024-02-20 04:00:00",11581,4.683,100,968.47,0.28,1.1,356.4,1004
"2024-02-20 05:00:00",11582,4.57,100,968.8766,0.537,1.3,39.16,987
"2024-02-20 06:00:00",11583,3.92,100,969.5867,0.793,1.9,303,1028
"2024-02-20 07:00:00",11584,3.593,100,969.8167,0.697,2.3,14.41,1040
"2024-02-20 08:00:00",11585,2.933,100,970.4833,0.917,2.5,13.49,965
"2024-02-20 09:00:00",11586,2.603,98.2,971.5,1.053,2.4,30.04,1069
"2024-02-20 10:00:00",11587,2.633,94,971.7767,1.183,4.1,22.28,925
"2024-02-20 11:00:00",11588,3.46,89.7,972.31,0.91,3,23.24,1046
"2024-02-20 12:00:00",11589,3.767,83.1,972.82,1.407,4.9,14.62,1000
"2024-02-20 13:00:00",11590,3.373,81,972.8066,1.32,4,31.99,976
"2024-02-20 14:00:00",11591,3.11,80.1,972.5833,1.127,3.5,47.8,1026
"2024-02-20 15:00:00",11592,2.9,79.65,972.38,1.097,2.8,42.28,994
"2024-02-20 16:00:00",11593,2.287,83.5,972.2534,1.153,6.1,41.05,992
"2024-02-20 17:00:00",11594,1.46,90.7,972.5167,1.033,2.6,15.89,976
"2024-02-20 18:00:00",11595,0.563,96.7,972.81,1.1,3,19.58,988
"2024-02-20 19:00:00",11596,0.297,97.6,973.3633,1.037,3.5,22.51,980
