"TOA5","CRNP_1","CR300","13298","CR310.Std.10.04","CPU:221025_KIHS_Hydro_mod_WS500.CR300","4478","Hour1_HongCheon_AWS"
"TIMESTAMP","RECORD","Air_Temp_Avg","RH_Avg","Air_Press_Avg","WS_avg_Avg","WS_max_Max","WD_VCT","HI_NeutronCts_Tot"
"TS","RN","DegC","%","hPa","m/s","m/s","Deg",""
"","","Avg","Avg","Avg","Avg","Max","WVc","Tot"
"2025-10-09 14:00:00",25919,17.58,80.5,971.5667,0.597,1.9,8.17,994
"2025-10-09 15:00:00",25920,17.34,79.95,971.1766,0.617,1.9,356.1,1050
"2025-10-09 16:00:00",25921,16.8,83.4,971.2567,0.193,1.6,349,1004
"2025-10-09 17:00:00",25922,16.09,85.3,971.55,0.07,1.1,354.5,1012
"2025-10-09 18:00:00",25923,15.39,88.9,971.6833,0.1,1,357.2,1018
"2025-10-09 19:00:00",25924,14.89,90.6,971.8533,0.19,1.3,355.9,960
"2025-10-09 20:00:00",25925,14.61,90.4,972.0233,0.07,0.9,354.8,973
"2025-10-09 21:00:00",25926,14.38,90.7,971.83,0.037,0.9,359.4,988
"2025-10-09 22:00:00",25927,14.33,91.1,971.95,0.01,0.6,0.302,1018
"2025-10-09 23:00:00",25928,14.21,92.9,972.0167,0.107,0.8,0.463,961
"2025-10-10 00:00:00",25929,14.19,91.9,972.05,0.013,0.8,0,976
"2025-10-10 01:00:00",25930,13.87,95.7,971.9267,0.02,0.7,0,988
"2025-10-10 02:00:00",25931,13.23,100,971.7933,0.047,0.6,341.7,983
"2025-10-10 03:00:00",25932,13.27,100,971.4733,0,0.8,0,988
"2025-10-10 04:00:00",25933,13.26,100,970.81,0,0.8,0,952
"2025-10-10 05:00:00",25934,13.37,100,970.3433,0,0.8,0,982
"2025-10-10 06:00:00",25935,13.39,100,970.4467,0,0.7,0,974
"2025-10-10 07:00:00",25936,13.4,100,970.5333,0,0.6,1.217,982
"2025-10-10 08:00:00",25937,13.59,100,970.8134,0,0.7,0,950
"2025-10-10 09:00:00",25938,13.78,100,970.86,0,0.6,0.432,983
"2025-10-10 10:00:00",25939,14.1,100,970.6934,0,0.6,0,996
"2025-10-10 11:00:00",25940,14.23,100,970.8367,0,0.7,0,1011
"2025-10-10 12:00:00",25941,14.71,100,970.3367,0.083,0.9,347.5,980
"2025-10-10 13:00:00",25942,15.06,100,969.78,0.03,0.7,1.405,985
"2025-10-10 14:00:00",25943,15.09,100,969.5433,0.183,1.1,12.54,969
"2025-10-10 15:00:00",25944,15.13,100,969.1666,0.123,1.1,16.47,945
"2025-10-10 16:00:00",25945,15.31,100,969.07,0.02,0.7,14.59,982
"2025-10-10 17:00:00",25946,15.37,100,969.0667,0,0.5,0,980
"2025-10-10 18:00:00",25947,15.28,100,969.14,0,0.7,0.203,979
"2025-10-10 19:00:00",25948,15.19,100,969.2733,0,0.6,0,981
"2025-10-10 20:00:00",25949,15.2,100,969.49,0,0.6,0,934
"2025-10-10 21:00:00",25950,15.2,100,969.5367,0,0.8,0,1026
"2025-10-10 22:00:00",25951,15.2,100,969.57,0,0.5,0,974
"2025-10-10 23:00:00",25952,15.19,100,969.2667,0,0.7,0,1002
"2025-10-11 00:00:00",25953,15.14,100,968.7033,0,0.7,0,991
"2025-10-11 01:00:00",25954,15.02,100,968.1266,0,0.5,0,882
"2025-10-11 02:00:00",25955,14.98,100,967.6667,0,0.7,2.462,988
"2025-10-11 03:00:00",25956,14.84,100,967.4467,0.06,0.9,10.07,1015
"2025-10-11 04:00:00",25957,14.67,100,966.7466,0.02,0.7,1.759,932
"2025-10-11 05:00:00",25958,14.67,100,966.2367,0,0.7,0,1037
"2025-10-11 06:00:00",25959,15.16,100,966.2233,0.1,0.8,346.5,1018
"2025-10-11 07:00:00",25960,15.74,100,965.97,0.1,1,341.8,986
"2025-10-11 08:00:00",25961,15.9,100,965.9267,0.127,1.9,1.932,953
"2025-10-11 09:00:00",25962,16.09,100,966.0967,0.2,1.1,352.3,911
"2025-10-11 10:00:00",25963,16.31,100,966.1033,0.123,1,359.3,991
"2025-10-11 11:00:00",25964,16.42,100,965.9267,0,1.2,1.378,1019
"2025-10-11 12:00:00",25965,16.69,100,965.5634,0.107,1.2,20.17,1001
"2025-10-11 13:00:00",25966,17.21,100,964.86,0,1,0,975
"2025-10-11 14:00:00",25967,17.29,100,964.0133,0,1.3,0,1048
"2025-10-11 15:00:00",25968,17.76,100,963.2133,0.207,1,325.4,928
"2025-10-11 16:00:00",25969,18.42,100,962.85,0.333,1.2,277.6,1019
"2025-10-11 17:00:00",25970,18.55,100,962.88,0.3,0.8,283.1,1003
"2025-10-11 18:00:00",25971,18.54,100,962.6766,0.383,0.9,276.8,981
"2025-10-11 19:00:00",25972,18.5,100,962.8767,0.097,0.8,325,1079
"2025-10-11 20:00:00",25973,18.36,100,962.85,0,0.7,355.6,1010
"2025-10-11 21:00:00",25974,18.18,100,962.7967,0,0.9,1.286,1002
"2025-10-11 22:00:00",25975,18.26,100,962.71,0,0.9,0,1009
"2025-10-11 23:00:00",25976,18.37,100,962.6467,0,0.9,0,988
"2025-10-12 00:00:00",25977,18.46,100,962.68,0,0.8,356.1,974
"2025-10-12 01:00:00",25978,18.52,100,962.45,0.133,0.9,339.8,1074
"2025-10-12 02:00:00",25979,18.47,100,962.4333,0.247,0.9,240.8,988
"2025-10-12 03:00:00",25980,18.35,100,962.5734,0.11,1,334.5,1000
"2025-10-12 04:00:00",25981,18.25,100,962.96,0.18,0.8,341.6,945
"2025-10-12 05:00:00",25982,17.7,100,963.2167,0.333,1,275.2,1002
"2025-10-12 06:00:00",25983,17.67,100,963.54,0.193,0.8,332.3,1018
"2025-10-12 07:00:00",25984,17.58,100,963.94,0.083,0.8,2.567,1044
"2025-10-12 08:00:00",25985,17.27,100,964.5967,0.28,1.1,31.13,1013
"2025-10-12 09:00:00",25986,16.03,100,965.6167,0.637,1.6,355.4,969
"2025-10-12 10:00:00",25987,15.6,100,965.6633,0.617,1.8,3.381,1003
"2025-10-12 11:00:00",25988,15.41,100,966.01,0.61,2.3,3.723,1005
"2025-10-12 12:00:00",25989,14.94,100,966.48,0.563,1.7,3.244,996
"2025-10-12 13:00:00",25990,14.79,100,966.7867,0.597,1.9,357.8,1070
"2025-10-12 14:00:00",25991,14.85,100,966.3567,0.39,1.5,359.4,976
"2025-10-12 15:00:00",25992,15.09,100,966.06,0.36,1.5,339.4,1021
"2025-10-12 16:00:00",25993,15.46,100,966.0767,0.237,1.3,351.7,1029
"2025-10-12 17:00:00",25994,15.55,99.9,966.33,0.05,1.1,356.6,987
"2025-10-12 18:00:00",25995,15.42,99.7,966.75,0.27,1.2,339.4,993
"2025-10-12 19:00:00",25996,15.07,99.8,967.0433,0.267,1.1,348.4,977
"2025-10-12 20:00:00",25997,15.08,97.6,967.3633,0.133,1.6,348.6,1028
"2025-10-12 21:00:00",25998,14.99,97.2,967.5367,0.297,1,313.7,1011
"2025-10-12 22:00:00",25999,14.8,98.5,967.36,0.077,1,342.6,995
"2025-10-12 23:00:00",26000,14.93,97.2,967.8167,0.04,0.7,349.3,990
"2025-10-13 00:00:00",26001,14.45,100,967.7567,0.12,0.8,335,1020
"2025-10-13 01:00:00",26002,14.45,100,967.5333,0.047,0.9,353,1018
"2025-10-13 02:00:00",26003,14.15,100,967.43,0.067,0.7,11.17,970
"2025-10-13 03:00:00",26004,14.06,100,967.2567,0.03,0.9,1.47,952
"2025-10-13 04:00:00",26005,13.94,100,966.9833,0.093,0.8,20.71,1027
"2025-10-13 05:00:00",26006,13.69,100,966.2067,0.2,1.5,353.5,1032
"2025-10-13 06:00:00",26007,13.53,100,966.8167,0.383,1.6,354.3,1024
"2025-10-13 07:00:00",26008,13.37,100,967.7433,0.443,1.1,68.34,1004
"2025-10-13 08:00:00",26009,13.04,100,967.7667,0.307,1.4,358.5,986
"2025-10-13 09:00:00",26010,12.95,100,968.1234,0.243,1.3,5.528,954
"2025-10-13 10:00:00",26011,13.1,100,967.9633,0.177,1.2,355.8,1022
"2025-10-13 11:00:00",26012,13.03,100,967.8367,0.287,1.6,349.8,1004
"2025-10-13 12:00:00",26013,13.2,100,967.7433,0.24,1.5,5.542,987
"2025-10-13 13:00:00",26014,13.26,100,967.3367,0.25,1.1,351.1,1021
"2025-10-13 14:00:00",26015,13.09,100,967.1133,0.48,1.5,346.3,1049
"2025-10-13 15:00:00",26016,12.52,100,966.98,0.753,2.4,0.443,1000
"2025-10-13 16:00:00",26017,12.16,100,967.0133,0.69,2.4,6.836,1031
"2025-10-13 17:00:00",26018,11.76,100,967.6866,0.65,2.5,50.22,969
"2025-10-13 18:00:00",26019,11.25,100,967.8433,0.88,2.7,356.5,1016
"2025-10-13 19:00:00",26020,10.88,100,968.0733,0.657,2.7,6.85,980
"2025-10-13 20:00:00",26021,10.86,100,968.0867,0.683,2.9,3.322,967
"2025-10-13 21:00:00",26022,10.81,100,968.18,0.657,2.8,358.4,1028
"2025-10-13 22:00:00",26023,10.86,100,968.57,0.473,1.3,359,954
"2025-10-13 23:00:00",26024,10.98,100,968.4067,0.35,1.9,2.13,949
"2025-10-14 00:00:00",26025,11.15,100,968.1166,0.45,1.9,23.3,1009
"2025-10-14 01:00:00",26026,11.35,100,967.6733,0.163,1.2,354.3,1040
"2025-10-14 02:00:00",26027,11.28,100,967.5933,0.173,0.8,47.56,1036
"2025-10-14 03:00:00",26028,11.22,100,967.6833,0.317,1.1,99,987
"2025-10-14 04:00:00",26029,11.36,100,967.42,0.1,0.9,22.86,968
"2025-10-14 05:00:00",26030,11.43,100,967.4233,0.107,1,13.72,1018
"2025-10-14 06:00:00",26031,11.45,100,967.7133,0.237,0.9,24.53,958
"2025-10-14 07:00:00",26032,11.44,100,968.17,0.043,0.9,10.43,971
"2025-10-14 08:00:00",26033,11.59,100,968.4733,0.04,0.8,8.72,966
"2025-10-14 09:00:00",26034,12.05,100,968.9966,0.117,0.8,65.42,966
"2025-10-14 10:00:00",26035,12.84,100,969.3134,0.487,1.1,127.3,1008
"2025-10-14 11:00:00",26036,13.76,100,969.5733,0.337,1.3,104.9,975
"2025-10-14 12:00:00",26037,14.8,100,969.3433,0.513,2.3,16.44,942
"2025-10-14 13:00:00",26038,16.05,94.8,968.9667,0.667,2.5,5.076,973
"2025-10-14 14:00:00",26039,16.81,88.5,968.7433,0.66,2.4,14.81,1030
"2025-10-14 15:00:00",26040,17.31,83.2,968.7967,0.823,2.7,347.2,1029
"2025-10-14 16:00:00",26041,17.24,84.1,969.33,0.7,2.1,353.2,998
"2025-10-14 17:00:00",26042,16.79,86.2,969.84,0.507,2.2,348.5,1043
"2025-10-14 18:00:00",26043,16.14,88,970.5667,0.507,1.8,345.6,945
"2025-10-14 19:00:00",26044,15.32,94.7,971.15,0.1,1.2,353.6,929
"2025-10-14 20:00:00",26045,14.91,98.3,971.66,0.227,1.3,352.6,956
"2025-10-14 21:00:00",26046,14.57,99.5,972.1533,0.01,0.9,1.453,955
"2025-10-14 22:00:00",26047,14.06,100,972.63,0.167,0.9,119.6,1013
"2025-10-14 23:00:00",26048,13.68,100,972.8,0.03,0.8,0.239,987
"2025-10-15 00:00:00",26049,13.62,99.9,972.1633,0.203,1.7,345.8,983
"2025-10-15 01:00:00",26050,13.88,99.1,971.9533,0.193,1.3,355.6,1002
"2025-10-15 02:00:00",26051,13.69,99.4,972.33,0.063,0.9,0,970
"2025-10-15 03:00:00",26052,13.53,99.1,972.69,0.11,0.9,335.4,986
"2025-10-15 04:00:00",26053,13,100,972.64,0.02,0.9,349.1,966
"2025-10-15 05:00:00",26054,13.02,100,972.6533,0,0.7,0,968
"2025-10-15 06:00:00",26055,12.59,100,972.7634,0,0.6,0,972
"2025-10-15 07:00:00",26056,12.54,100,973.0867,0,0.7,0,944
"2025-10-15 08:00:00",26057,12.82,100,973.2267,0,0.6,0,956
"2025-10-15 09:00:00",26058,14.16,100,973.6833,0.01,0.8,358.1,982
"2025-10-15 10:00:00",26059,15.26,98.6,973.5267,0.107,0.9,29.24,955
"2025-10-15 11:00:00",26060,17.78,85.8,972.8666,0.41,1.5,20.89,1032
"2025-10-15 12:00:00",26061,19.35,78.26,972.0767,0.36,1.1,355,994
"2025-10-15 13:00:00",26062,19.61,75.55,971.6367,0.527,2.1,305.6,998
"2025-10-15 14:00:00",26063,19.99,74.84,970.7967,0.473,2.2,321.2,1015
"2025-10-15 15:00:00",26064,19.92,74.64,970.2567,0.643,1.9,314.9,1066
"2025-10-15 16:00:00",26065,19.74,77.93,970.05,0.617,1.3,290.5,1053
"2025-10-15 17:00:00",26066,19.07,82.7,969.98,0.087,1,332.9,1013
"2025-10-15 18:00:00",26067,18.04,87.8,969.6567,0.16,1,0.071,1032
"2025-10-15 19:00:00",26068,17.31,88.3,969.71,0.133,0.9,342.1,1027
"2025-10-15 20:00:00",26069,16.6,91.7,970.2167,0.01,0.6,1.395,1046
"2025-10-15 21:00:00",26070,15.42,100,970.0566,0.307,1,293,1005
"2025-10-15 22:00:00",26071,14.97,100,970.0566,0.143,0.9,307.7,987
"2025-10-15 23:00:00",26072,14.78,100,969.1067,0.133,0.9,346.3,1055
"2025-10-16 00:00:00",26073,14.69,100,968.8234,0.043,0.7,16.93,995
"2025-10-16 01:00:00",26074,14.49,100,968.7733,0.22,0.9,68.76,978
"2025-10-16 02:00:00",26075,14.43,100,968.2367,0.28,1,17.8,994
"2025-10-16 03:00:00",26076,14.38,100,968.14,0.26,1.1,29.8,906
"2025-10-16 04:00:00",26077,14.29,100,967.8334,0.223,0.9,18.43,990
"2025-10-16 05:00:00",26078,14.31,100,967.32,0.253,0.9,13.34,951
"2025-10-16 06:00:00",26079,14.39,100,967.5034,0.223,1.4,352.1,930
"2025-10-16 07:00:00",26080,14.3,100,967.7967,0.33,1.4,89.5,986
"2025-10-16 08:00:00",26081,14.39,100,968.4366,0.113,0.8,48.1,966
"2025-10-16 09:00:00",26082,14.76,100,969.08,0.437,1.1,136.6,946
"2025-10-16 10:00:00",26083,15.52,100,969.2567,0.257,1.2,23.99,987
"2025-10-16 11:00:00",26084,16.94,97.9,969.1333,0.61,2.5,10.79,982
"2025-10-16 12:00:00",26085,18.17,86.7,969.39,0.807,2.4,6.489,1017
"2025-10-16 13:00:00",26086,19.44,80.3,969.4033,0.767,2.6,11.07,996
"2025-10-16 14:00:00",26087,19.43,79.39,969.87,0.65,2,23.22,980
"2025-10-16 15:00:00",26088,19.18,79.88,970.3333,0.607,2.3,85.2,1030
"2025-10-16 16:00:00",26089,18.67,84.4,970.7733,0.603,2,4.916,996
"2025-10-16 17:00:00",26090,17.87,86.1,971.3234,0.637,2.5,346.9,985
"2025-10-16 18:00:00",26091,17.19,86.1,972.3367,0.48,1.9,343.3,948
"2025-10-16 19:00:00",26092,16.18,89,973.22,0.323,1.7,345.9,1003
"2025-10-16 20:00:00",26093,15.15,94.1,974.01,0.357,1.6,350.6,939
"2025-10-16 21:00:00",26094,14.73,93.1,974.4333,0.427,1.9,356.7,952
"2025-10-16 22:00:00",26095,14.53,92.3,974.8533,0.5,1.7,356.8,970
"2025-10-16 23:00:00",26096,14.03,92.9,974.9233,0.397,1.3,26.82,938
"2025-10-17 00:00:00",26097,13.91,93.2,974.68,0.383,1.6,9.18,968
"2025-10-17 01:00:00",26098,13.88,93.8,975.01,0.427,1.5,330.3,956
"2025-10-17 02:00:00",26099,13.51,95.9,975.11,0.177,1.3,1.208,956
"2025-10-17 03:00:00",26100,13.78,93.6,975.1866,0.29,1.5,332.1,900
"2025-10-17 04:00:00",26101,13.28,96,975.1033,0.09,1.3,351.7,926
"2025-10-17 05:00:00",26102,12.96,97.1,975.1166,0.043,0.8,0.043,924
"2025-10-17 06:00:00",26103,12.31,99.7,975.5,0,0.7,356,961
"2025-10-17 07:00:00",26104,11.95,100,975.6,0.123,0.8,329.4,940
"2025-10-17 08:00:00",26105,11.96,100,975.64,0,0.5,0,913
"2025-10-17 09:00:00",26106,12.82,100,976.3533,0.037,0.7,16.07,941
"2025-10-17 10:00:00",26107,14.49,94.2,976.2,0.223,1.2,24.84,930
"2025-10-17 11:00:00",26108,16.56,86.9,975.9233,0.453,1.4,48.02,968
"2025-10-17 12:00:00",26109,17.64,83.1,974.73,0.347,1.2,335,969
"2025-10-17 13:00:00",26110,18.89,80.7,973.46,0.297,1.9,356.7,1007
"2025-10-17 14:00:00",26111,19.28,78.99,972.54,0.257,1.6,359.7,935
"2025-10-17 15:00:00",26112,19.4,76.36,971.7333,0.3,1.4,355.8,987
"2025-10-17 16:00:00",26113,18.97,76.77,970.9067,0.483,1.3,268.1,999
"2025-10-17 17:00:00",26114,18.5,80.6,970.5333,0.477,1.4,265.7,979
"2025-10-17 18:00:00",26115,17.87,83.8,970.36,0.263,1.1,277.3,1041
"2025-10-17 19:00:00",26116,17.29,87,970.6367,0.65,1.4,251.8,1030
"2025-10-17 20:00:00",26117,15.8,98.9,970.83,0.53,1.4,263.9,991
"2025-10-17 21:00:00",26118,15.45,100,970.57,0.177,0.7,281,926
"2025-10-17 22:00:00",26119,15.25,100,970.1733,0.04,0.7,351.2,966
"2025-10-17 23:00:00",26120,15.11,100,969.4667,0.067,0.7,348.6,966
"2025-10-18 00:00:00",26121,15.06,100,969.0634,0,0.5,0,955
"2025-10-18 01:00:00",26122,14.98,100,968.4434,0.1,0.6,334.1,940
"2025-10-18 02:00:00",26123,14.96,100,968.3066,0,0.6,1.163,933
"2025-10-18 03:00:00",26124,14.91,100,967.4534,0,0.4,0,962
"2025-10-18 04:00:00",26125,14.9,100,967.0833,0,0.5,0,971
"2025-10-18 05:00:00",26126,14.84,100,967.1433,0.09,0.7,24.08,966
"2025-10-18 06:00:00",26127,14.76,100,967.2667,0,0.7,1.955,996
"2025-10-18 07:00:00",26128,14.69,100,967.94,0.207,2.6,10.57,919
"2025-10-18 08:00:00",26129,13.68,100,968.2433,0.563,2.6,123.5,971
"2025-10-18 09:00:00",26130,13.74,100,968.7967,0.22,1.4,12.84,1028
"2025-10-18 10:00:00",26131,14.13,100,969.4067,0.397,1.4,51.17,954
"2025-10-18 11:00:00",26132,14.17,100,969.85,0.223,1.2,64.92,1029
"2025-10-18 12:00:00",26133,14.35,100,970.1766,0.333,1.2,79.22,970
"2025-10-18 13:00:00",26134,15,100,970.1333,0.19,1,41.03,996
"2025-10-18 14:00:00",26135,15.42,99.9,970.12,0.053,0.8,17.83,943
"2025-10-18 15:00:00",26136,15.67,97,970.3766,0.34,1.1,164.9,931
"2025-10-18 16:00:00",26137,15.92,95.3,970.68,0.22,2.5,350.2,938
"2025-10-18 17:00:00",26138,15.28,98.5,971.6533,0.093,1.5,10.54,924
"2025-10-18 18:00:00",26139,14.19,98.2,972.1333,0.25,1.3,346.1,900
"2025-10-18 19:00:00",26140,13.15,98,972.8,0.38,1.2,0.752,1012
"2025-10-18 20:00:00",26141,12.65,96,973.3333,0.497,1.3,20.21,935
"2025-10-18 21:00:00",26142,12.22,96.5,973.5233,0.29,1.3,357.1,999
"2025-10-18 22:00:00",26143,11.92,96.3,973.94,0.207,1.2,358.1,1008
"2025-10-18 23:00:00",26144,11.85,93.9,974.6,0.32,1,0.188,963
"2025-10-19 00:00:00",26145,11.36,97.1,974.7767,0.033,1,0,978
"2025-10-19 01:00:00",26146,11.05,97.3,974.8333,0.04,0.8,0,937
"2025-10-19 02:00:00",26147,10.81,98.9,974.8567,0,0.6,0,913
"2025-10-19 03:00:00",26148,10.45,100,974.7967,0.01,0.6,351.2,931
"2025-10-19 04:00:00",26149,10.34,100,974.63,0.02,0.6,353.6,937
"2025-10-19 05:00:00",26150,10.1,100,974.4733,0,0.6,0,991
"2025-10-19 06:00:00",26151,9.67,100,974.5566,0.03,0.6,340.7,1030
"2025-10-19 07:00:00",26152,9.85,99.4,974.5533,0.25,0.7,300.5,995
"2025-10-19 08:00:00",26153,9.72,99.8,974.8033,0.04,0.6,353.8,976
"2025-10-19 09:00:00",26154,10.58,99.9,975.2167,0.027,0.7,3.604,958
"2025-10-19 10:00:00",26155,12.73,92.6,974.6833,0.077,1.4,358.1,947
"2025-10-19 11:00:00",26156,15.1,85.1,973.7433,0.29,1.4,2.446,969
"2025-10-19 12:00:00",26157,16.19,81.2,973.4266,0.537,2.4,35.57,913
"2025-10-19 13:00:00",26158,16.56,80.4,973.1533,0.59,2.5,43.51,992
"2025-10-19 14:00:00",26159,16.81,77.96,972.1967,0.823,2.7,54.47,993
"2025-10-19 15:00:00",26160,16.16,81.3,971.89,0.683,2.5,81.7,944
"2025-10-19 16:00:00",26161,16.08,79.23,972.2267,0.61,2.1,95.1,995
"2025-10-19 17:00:00",26162,15.38,82.3,972.3134,0.243,0.9,296,928
"2025-10-19 18:00:00",26163,14.59,82.6,972.48,0.36,1.9,244.8,997
"2025-10-19 19:00:00",26164,13.61,82.6,973.0533,0.393,1.3,235,959
"2025-10-19 20:00:00",26165,12.91,86.9,973.58,0.54,1.2,201.5,1073
"2025-10-19 21:00:00",26166,12.14,90.1,973.7133,0.487,1.3,245.1,930
"2025-10-19 22:00:00",26167,11.41,92.8,974.0533,0.423,1.3,243.4,1020
"2025-10-19 23:00:00",26168,10.71,92.8,974.5733,0.437,1.1,205.9,984
"2025-10-20 00:00:00",26169,10.02,90.5,974.7233,0.417,1.7,265.6,1010
"2025-10-20 01:00:00",26170,8.92,88.5,974.7633,0.58,1.5,268.4,981
"2025-10-20 02:00:00",26171,8.43,91.5,975.0367,0.49,1.3,264.1,950
"2025-10-20 03:00:00",26172,8.16,94.5,975.1367,0.29,0.9,309.2,926
"2025-10-20 04:00:00",26173,7.797,94.9,975.1,0.36,1.1,287.5,956
"2025-10-20 05:00:00",26174,7.263,98.4,975.32,0.147,0.8,328.5,976
"2025-10-20 06:00:00",26175,7.157,100,975.82,0,0.6,0,983
"2025-10-20 07:00:00",26176,7.11,100,976.4233,0,0.6,356.1,910
"2025-10-20 08:00:00",26177,7.13,100,977.0233,0.12,0.9,11.85,956
"2025-10-20 09:00:00",26178,8.49,93.3,977.7367,0.533,2.7,3.274,930
"2025-10-20 10:00:00",26179,9.64,81.6,978.04,0.807,2.7,6.082,1010
"2025-10-20 11:00:00",26180,10.7,75.89,977.8433,0.827,2.4,30.05,905
"2025-10-20 12:00:00",26181,11.07,74.58,977.8033,0.777,2.2,54.5,984
"2025-10-20 13:00:00",26182,11.59,72.18,977.4,0.933,2.4,353.2,994
"2025-10-20 14:00:00",26183,12.1,71.9,976.8467,0.717,2.2,2.359,1009
"2025-10-20 15:00:00",26184,11.77,74.72,976.68,0.39,1.8,44.38,1015
"2025-10-20 16:00:00",26185,12.04,74.64,976.7133,0.267,1.4,4.508,958
"2025-10-20 17:00:00",26186,11.57,78.09,976.6766,0.177,1.2,7.788,987
"2025-10-20 18:00:00",26187,10.33,84.8,976.73,0.02,0.7,0,954
"2025-10-20 19:00:00",26188,9.56,90.4,977.2,0.067,0.7,19.21,900
"2025-10-20 20:00:00",26189,8.73,93,977.85,0.06,0.8,359.1,983
"2025-10-20 21:00:00",26190,8.12,95.5,978.1033,0.07,0.7,3.362,937
"2025-10-20 22:00:00",26191,7.773,95.7,978.25,0.137,1,354.9,924
"2025-10-20 23:00:00",26192,7.463,97.1,978.2733,0.01,0.7,0.086,988
"2025-10-21 00:00:00",26193,7.073,98.9,978.2433,0,0.7,0,953
"2025-10-21 01:00:00",26194,6.81,99.6,978.28,0.073,0.7,351.7,958
"2025-10-21 02:00:00",26195,6.713,100,978.4833,0,0.7,0,980
"2025-10-21 03:00:00",26196,6.457,100,978.6266,0,0.7,0.55,911
"2025-10-21 04:00:00",26197,6.217,100,978.62,0.01,0.7,0.489,942
"2025-10-21 05:00:00",26198,6.04,100,978.6866,0.02,0.7,8.52,915
"2025-10-21 06:00:00",26199,5.867,100,978.7634,0,0.6,2.374,956
"2025-10-21 07:00:00",26200,5.517,100,978.7433,0,0.5,0,959
"2025-10-21 08:00:00",26201,5.793,100,979.0133,0,0.6,0,925
"2025-10-21 09:00:00",26202,6.36,100,979.47,0.073,0.7,56.46,950
"2025-10-21 10:00:00",26203,8.33,95.8,979.3833,0.51,1,89.6,975
"2025-10-21 11:00:00",26204,9.8,88.9,979.0267,0.4,1.1,46.4,987
"2025-10-21 12:00:00",26205,10.71,85.4,978.7267,0.36,1.1,36.08,948
"2025-10-21 13:00:00",26206,11.74,79.79,978.2233,0.46,1.3,64.37,972
"2025-10-21 14:00:00",26207,12.58,77.18,977.3467,0.343,1.2,15.21,977
"2025-10-21 15:00:00",26208,12.6,78.96,977.13,0.187,0.9,29.34,933
"2025-10-21 16:00:00",26209,12.67,77.37,977.2867,0.37,1.8,36.1,971
"2025-10-21 17:00:00",26210,12.2,82.1,977.5967,0.01,1,0,983
"2025-10-21 18:00:00",26211,11.37,87.9,977.7433,0.347,1,195.7,989
"2025-10-21 19:00:00",26212,10.52,90.9,978.0466,0.09,0.7,339.4,937
"2025-10-21 20:00:00",26213,9.49,91.4,978.64,0.133,1.5,356.6,978
"2025-10-21 21:00:00",26214,8.68,90.8,979.0133,0.137,1.5,353.2,889
"2025-10-21 22:00:00",26215,8.22,91.9,979.45,0.01,1.3,358.8,883
"2025-10-21 23:00:00",26216,7.887,92.4,979.56,0.263,1.3,356.8,938
"2025-10-22 00:00:00",26217,7.39,94.5,979.3567,0.167,1,358.4,985
"2025-10-22 01:00:00",26218,7.027,95.5,979.3367,0,0.8,0,949
"2025-10-22 02:00:00",26219,6.733,96.5,979.5333,0,0.9,0.175,875
"2025-10-22 03:00:00",26220,6.117,99.3,979.4067,0.01,1,0,937
"2025-10-22 04:00:00",26221,5.64,99.9,979.2033,0.107,1,8.25,936
"2025-10-22 05:00:00",26222,5.433,100,979.3333,0.047,0.7,6.868,953
"2025-10-22 06:00:00",26223,5.34,100,979.2133,0.07,1,358.7,963
"2025-10-22 07:00:00",26224,5.223,100,979.2033,0.383,1.2,154.7,946
"2025-10-22 08:00:00",26225,5.893,100,979.41,0.38,1.2,71.66,988
"2025-10-22 09:00:00",26226,7.12,97.8,979.93,0.413,1.1,140.6,962
"2025-10-22 10:00:00",26227,9.56,91.2,979.9767,0.283,1.2,41.99,967
"2025-10-22 11:00:00",26228,12.08,80.4,979.6533,0.577,1.5,40.86,889
"2025-10-22 12:00:00",26229,13.8,74.35,979.1866,0.603,2.3,20.47,936
"2025-10-22 13:00:00",26230,14.03,72.83,978.59,0.317,1.7,2.167,971
"2025-10-22 14:00:00",26231,14.4,70.7,978.0333,0.26,1.1,341.7,965
"2025-10-22 15:00:00",26232,14.58,71.56,977.6633,0.357,1.4,355.3,982
"2025-10-22 16:00:00",26233,14.29,72.74,977.7567,0.463,2.3,349.4,969
"2025-10-22 17:00:00",26234,13.85,75.41,977.8567,0.223,1.3,338.7,959
"2025-10-22 18:00:00",26235,13.03,79.71,977.8267,0.103,1.3,346.8,980
"2025-10-22 19:00:00",26236,12.06,83.6,978.1866,0.047,1,358,932
"2025-10-22 20:00:00",26237,11.57,86.6,978.4533,0.05,0.8,358,892
"2025-10-22 21:00:00",26238,10.9,88.2,978.6967,0,0.6,0,975
"2025-10-22 22:00:00",26239,10.35,94.1,978.9867,0,0.6,0,916
"2025-10-22 23:00:00",26240,10.36,94.4,979.2167,0,0.5,0,946
"2025-10-23 00:00:00",26241,9.84,96.7,978.9033,0,0.5,0,999
"2025-10-23 01:00:00",26242,9.13,99.4,978.6367,0,0.5,0,981
"2025-10-23 02:00:00",26243,8.75,100,978.83,0,0.6,0,1006
"2025-10-23 03:00:00",26244,8.49,100,978.92,0,0.6,0.398,940
"2025-10-23 04:00:00",26245,8.81,100,978.49,0,0.7,0,946
"2025-10-23 05:00:00",26246,8.52,100,978.3066,0,0.9,0,961
